departamento,provincia,distrito,C_CODI_AGRUPOL,AGRUPACION,TOTAL_VOTOS,POR_VALIDOS,POR_EMITIDOS,NOMBREe_CANDIDATO,updated,avance
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2292,94.985,89.392,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LIMA,CANTA,SANTA ROSA DE QUIVES,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2294,57.988,54.515,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,QUISPICANCHI,LUCRE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2295,83.698,80.021,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,PUNO,AMANTANI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2295,81.21,76.145,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,ACOMAYO,ACOMAYO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2300,90.02,83.942,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,TARMA,HUASAHUASI,7,FUERZA POPULAR,2303,46.516,42.886,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PIURA,AYABACA,SUYO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2304,38.847,36.039,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,OXAMARCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2308,83.684,79.313,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PIURA,AYABACA,FRIAS,7,FUERZA POPULAR,2319,27.936,26.062,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LORETO,MAYNAS,INDIANA,7,FUERZA POPULAR,2323,46.901,44.222,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,AZANGARO,SAN JUAN DE SALINAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2324,95.246,92.186,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,HUAMALIES,JACAS GRANDE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2327,86.153,79.911,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,7,FUERZA POPULAR,2329,28.406,26.953,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,CHINCHEROS,CHINCHEROS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2330,85.317,80.651,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ICA,ICA,SAN JOSE DE LOS MOLINOS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2333,52.345,49.893,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,HUAMANGUILLA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2339,87.603,83.655,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,YAUYOS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2344,49.483,45.746,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,ACOS VINCHOS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2345,81.058,76.936,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PIURA,MORROPON,CHALACO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2345,64.601,59.73,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,LAS PIRIAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2347,72.888,68.706,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,SANTO TOMAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2348,69.612,67.374,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,CARABAYA,OLLACHEA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2350,84.96,80.728,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AREQUIPA,AREQUIPA,CHIGUATA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2352,86.662,82.875,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,PATAZ,CHILLIA,7,FUERZA POPULAR,2361,48.791,43.561,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,HUAROCHIRI,RICARDO PALMA,7,FUERZA POPULAR,2368,51.123,48.525,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2383,65.92,61.165,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,PUCARA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2384,70.574,66.741,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,LAMAS,PINTO RECODO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2390,62.03,56.461,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,CHICLAYO,SAÑA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2391,47.058,44.261,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,MARAÑON,HUACRACHUCO,7,FUERZA POPULAR,2392,38.983,35.548,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,YAUYOS,7,FUERZA POPULAR,2393,50.517,46.702,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,HUAURA,CALETA DE CARQUIN,7,FUERZA POPULAR,2400,70.985,65.699,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,UTCUBAMBA,JAMALCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2406,68.43,65.523,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2409,68.632,62.571,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,YAULI,SANTA ROSA DE SACCO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2409,63.579,60.03,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,SAN IGNACIO,LA COIPA,7,FUERZA POPULAR,2418,23.23,21.958,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARAZ,TARICA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2424,65.091,59.31,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2438,53.465,47.795,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,CHINCHEROS,OCOBAMBA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2442,72.463,68.711,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,ALTO LARAN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2443,52.696,50.247,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
TACNA,TACNA,CALANA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2445,80.428,77.178,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,CARHUAZ,CARHUAZ,7,FUERZA POPULAR,2446,30.257,26.85,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,CALCA,TARAY,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2447,85.769,81.269,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2447,28.523,25.861,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,CONTUMAZA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2453,70.896,65.729,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,CORTEGANA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2455,89.828,86.505,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,LA CONVENCION,ECHARATE,7,FUERZA POPULAR,2455,14.294,13.621,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ICA,PALPA,PALPA,7,FUERZA POPULAR,2457,54.059,51.803,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
TUMBES,ZARUMILLA,ZARUMILLA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2459,24.115,22.201,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,CHICLAYO,LAGUNAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2461,48.445,44.999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,BELLAVISTA,ALTO BIAVO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2463,65.505,61.406,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,SAN ANTONIO DE PUTINA,ANANEA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2467,91.608,87.575,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
UCAYALI,PADRE ABAD,NESHUYA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2469,63.552,59.494,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,CHICLAYO,PUCALA,7,FUERZA POPULAR,2472,52.351,49.789,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,ACOBAMBA,ROSARIO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2478,88.595,83.462,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,PATAZ,CHILLIA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2478,51.209,45.72,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,SAN MARCOS,GREGORIO PITA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2479,79.227,74.512,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,CHICLAYO,PICSI,7,FUERZA POPULAR,2480,49.393,45.597,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,HUANCAN,7,FUERZA POPULAR,2482,24.321,23.246,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,MARISCAL LUZURIAGA,LLUMPA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2483,90.488,81.731,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,GRAN CHIMU,CASCAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2486,32.248,29.609,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,LA CONVENCION,HUAYOPATA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2494,80.556,76.574,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,7,FUERZA POPULAR,2500,42.757,39.093,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,QUISPICANCHI,CUSIPATA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2511,92.418,86.916,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,TAMBILLO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2519,79.69,75.419,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,CHICLAYO,ETEN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2522,36.493,34.534,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,OTUZCO,SINSICAP,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2528,66.755,61.181,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,HUANUCO,QUISQUI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2532,85.024,80.791,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2532,81.415,77.716,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PIURA,MORROPON,SALITRAL,7,FUERZA POPULAR,2539,56.272,52.797,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,CHICLAYO,PICSI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2541,50.607,46.718,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,DOS DE MAYO,PACHAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2547,80.525,75.736,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,LAMBAYEQUE,PACORA,7,FUERZA POPULAR,2549,57.958,55.006,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,ANTA,CHINCHAYPUJIO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2561,92.656,86.902,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,SANDIA,PATAMBUCO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2561,92.422,88.616,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,AZANGARO,ACHAYA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2562,93.915,91.207,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PIURA,HUANCABAMBA,SONDOR,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2568,76.292,71.195,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PIURA,HUANCABAMBA,CANCHAQUE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2570,64.266,60.872,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,HUANCANE,COJATA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2571,90.369,86.304,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,7,FUERZA POPULAR,2574,23.628,21.014,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ICA,ICA,PACHACUTEC,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2574,58.065,56.005,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,OCROS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2579,86.053,82.003,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAMANA,NICOLAS DE PIEROLA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2582,59.796,56.412,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,HUAMBOS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2584,66.908,62.491,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,ANDAHUAYLAS,HUANCARAMA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2587,82.625,77.27,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,ESPINAR,PICHIGUA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2589,95.254,92.102,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,COTABAMBAS,COYLLURQUI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2592,88.646,83.371,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
MADRE DE DIOS,MANU,HUEPETUHE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2595,77.278,72.466,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,LURICOCHA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2600,74.885,70.961,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2600,90.941,87.483,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ICA,PISCO,INDEPENDENCIA,7,FUERZA POPULAR,2604,34.836,32.912,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,SAN JUAN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2605,77.254,70.008,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AMAZONAS,UTCUBAMBA,CUMBA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2608,64.284,61.149,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,CHICLAYO,LAGUNAS,7,FUERZA POPULAR,2619,51.555,47.888,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,PICOTA,PICOTA,7,FUERZA POPULAR,2619,48.179,45.218,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ICA,PISCO,HUMAY,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2623,67.205,64.829,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,CARABAYA,ITUATA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2625,89.286,84.378,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,SAN JOSE DEL ALTO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2626,71.534,69.6,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,CONCHAN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2628,88.218,84.583,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LORETO,MAYNAS,INDIANA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2630,53.099,50.067,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,YUNGAY,MANCOS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2631,69.603,63.398,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,CANCHIS,COMBAPATA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2636,93.641,88.486,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,TOCACHE,UCHIZA,7,FUERZA POPULAR,2637,26.623,25.261,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,PARURO,OMACHA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2638,96.736,92.013,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,URACA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2640,67.901,64.265,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,YUNGUYO,COPANI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2644,93.892,89.264,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,CURAHUASI,7,FUERZA POPULAR,2646,31.474,29.341,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,CALLAYUC,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2646,79.915,76.298,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,LA CONVENCION,OCOBAMBA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2647,94.266,91.15,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,TARMA,HUASAHUASI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2648,53.484,49.311,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
TUMBES,ZARUMILLA,PAPAYAL,7,FUERZA POPULAR,2649,72.835,69.364,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,APARICIO POMARES,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2652,91.828,87.467,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,7,FUERZA POPULAR,2653,38.488,35.425,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2655,32.123,30.298,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,PATAZ,PARCOY,7,FUERZA POPULAR,2656,47.522,43.159,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,MOYOBAMBA,JEPELACIO,7,FUERZA POPULAR,2658,38.173,35.355,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,NEPEÑA,7,FUERZA POPULAR,2659,34.257,32.106,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,CANGALLO,CANGALLO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2661,89.325,84.449,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ICA,ICA,SAN JUAN BAUTISTA,7,FUERZA POPULAR,2664,56.084,54.19,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2671,44.258,39.889,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2671,88.094,85.091,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,SALLIQUE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2679,93.215,88.885,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,7,FUERZA POPULAR,2689,39.284,36.922,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,CHICLAYO,SAÑA,7,FUERZA POPULAR,2690,52.942,49.796,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PASCO,OXAPAMPA,HUANCABAMBA,7,FUERZA POPULAR,2701,72.843,70.192,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
TUMBES,TUMBES,PAMPAS DE HOSPITAL,7,FUERZA POPULAR,2715,64.968,58.652,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,QUEROCOTO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2717,78.075,75.221,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,ASCOPE,RAZURI,7,FUERZA POPULAR,2719,64.325,60.746,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,7,FUERZA POPULAR,2730,28.506,26.104,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,CHUCUITO,HUACULLANI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2738,94.675,91.633,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
UCAYALI,CORONEL PORTILLO,MASISEA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2740,65.3,62.873,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,YAULI,LA OROYA,7,FUERZA POPULAR,2741,32.693,30.912,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,ASCOPE,CHOCOPE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2742,42.029,38.921,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PIURA,TALARA,EL ALTO,7,FUERZA POPULAR,2745,58.454,55.109,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,AREQUIPA,LA JOYA,7,FUERZA POPULAR,2746,14.81,14.151,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJABAMBA,CACHACHI,7,FUERZA POPULAR,2761,36.545,33.141,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,BAGUA,LA PECA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2769,62.016,57.99,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,CHAVINILLO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,2773,92.526,87.119,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
