departamento,provincia,distrito,CCODI_UBIGEO,CONTABILIZA,CONT_NORMAL,IMPUGNADA,ERROR_MAT,MESAS_INSTALADAS,ACTAS_PROCESADAS,SOL_NULIDAD,ILEGIBLE,PENDIENTE,OTRAS_OBS,SIN_DATOS,CONT_ANULADA,POR_PROCESAR,EXTRAVIADA,SINIESTRADA,INCOMPLETA,SIN_FIRMA,A_INSTALAR,MESAS_NO_INST,FUSIONADAS,NTOTAL_AUTO,MESAS_HABILES,TOT_CIUDADANOS_VOTARON,ELECTORES_HABIL,ELECTORES_HABIL_50,TOTAL_JEE,updated,avance
HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,90603,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,2284,3242,1621,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LEONCIO PRADO,LUYANDO,90604,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,5337,7353,3677,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,90605,31,31,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,6395,9106,4553,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,90606,62,62,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,12942,18368,9184,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LEONCIO PRADO,PUCAYACU,90607,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1752,2203,1102,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,90608,19,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,4446,5411,2706,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,90609,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1835,2311,1156,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,90611,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1273,1578,789,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,PACHITEA,PANAO,90701,51,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,9497,14847,7424,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,PACHITEA,CHAGLLA,90702,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,5016,8244,4122,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,PACHITEA,MOLINO,90704,34,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,6586,9418,4709,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,PACHITEA,UMARI,90706,30,29,0,0,30,30,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,30,5624,8684,4342,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,PUERTO INCA,HONORIA,90801,14,14,0,0,15,15,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,15,2721,4142,2071,1,2021-06-08T13:48:00Z,95.0021
HUANUCO,PUERTO INCA,PUERTO INCA,90802,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,5106,8536,4268,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,PUERTO INCA,CODO DEL POZUZO,90803,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,3128,5182,2591,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,PUERTO INCA,TOURNAVISTA,90804,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2679,4122,2061,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,PUERTO INCA,YUYAPICHIS,90805,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,2455,4157,2079,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,HUACAYBAMBA,HUACAYBAMBA,90901,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2425,4250,2125,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,HUACAYBAMBA,PINRA,90902,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,2950,4944,2472,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,HUACAYBAMBA,CANCHABAMBA,90903,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1358,2261,1131,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,HUACAYBAMBA,COCHABAMBA,90904,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,650,1339,670,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LAURICOCHA,JESUS,91001,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2376,3603,1802,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LAURICOCHA,BAÑOS,91002,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1468,2443,1222,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,91003,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1062,1765,883,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LAURICOCHA,QUEROPALCA,91004,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,345,665,333,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,91005,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2269,3646,1823,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LAURICOCHA,RONDOS,91006,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,2347,3916,1958,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,LAURICOCHA,JIVIA,91007,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,923,1540,770,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,CHAVINILLO,91101,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3183,5038,2519,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,APARICIO POMARES,91102,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3032,5076,2538,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,CAHUAC,91103,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1090,2136,1068,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,CHACABAMBA,91104,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,990,1781,891,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,JACAS CHICO,91105,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1187,1844,922,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,OBAS,91106,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2627,4437,2219,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,PAMPAMARCA,91107,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,747,1511,756,0,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,CHORAS,91108,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1650,2749,1375,0,2021-06-08T13:48:00Z,95.0021
ICA,ICA,ICA,100101,447,447,2,2,452,452,0,0,0,1,0,0,0,0,0,0,0,452,0,0,0,452,102487,132422,66211,5,2021-06-08T13:48:00Z,95.0021
ICA,ICA,LA TINGUIÑA,100102,95,95,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,95,23023,28314,14157,0,2021-06-08T13:48:00Z,95.0021
ICA,ICA,LOS AQUIJES,100103,45,45,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,10822,13171,6586,0,2021-06-08T13:48:00Z,95.0021
ICA,ICA,PARCONA,100104,132,132,0,0,132,132,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,30250,37964,18982,0,2021-06-08T13:48:00Z,95.0021
ICA,ICA,PUEBLO NUEVO,100105,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3692,4441,2221,0,2021-06-08T13:48:00Z,95.0021
ICA,ICA,SALAS,100106,52,52,0,0,53,53,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,53,12580,15387,7694,1,2021-06-08T13:48:00Z,95.0021
ICA,ICA,SAN JOSE DE LOS MOLINOS,100107,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,4676,5735,2868,0,2021-06-08T13:48:00Z,95.0021
ICA,ICA,SAN JUAN BAUTISTA,100108,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,4916,5983,2992,0,2021-06-08T13:48:00Z,95.0021
ICA,ICA,SANTIAGO,100109,65,65,1,0,66,66,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,15693,18901,9451,1,2021-06-08T13:48:00Z,95.0021
ICA,ICA,SUBTANJALLA,100110,65,65,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,65,15216,18745,9373,0,2021-06-08T13:48:00Z,95.0021
ICA,ICA,YAUCA DEL ROSARIO,100111,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1605,2092,1046,0,2021-06-08T13:48:00Z,95.0021
ICA,ICA,TATE,100112,13,13,0,0,14,14,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,14,3147,3677,1839,1,2021-06-08T13:48:00Z,95.0021
ICA,ICA,PACHACUTEC,100113,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,4596,5398,2699,0,2021-06-08T13:48:00Z,95.0021
ICA,ICA,OCUCAJE,100114,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,3198,4017,2009,0,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,CHINCHA ALTA,100201,198,198,0,0,200,200,0,0,0,1,0,0,0,0,0,0,1,200,0,0,0,200,48223,59056,29528,2,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,CHAVIN,100202,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1594,2529,1265,0,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,CHINCHA BAJA,100203,43,43,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,8943,10655,5328,0,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,EL CARMEN,100204,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,8484,10032,5016,0,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,GROCIO PRADO,100205,59,59,1,0,60,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,13988,16707,8354,1,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,100206,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,719,1135,568,0,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,SUNAMPE,100207,61,61,0,0,62,62,0,0,0,1,0,0,0,0,0,0,0,62,0,0,0,62,15210,18090,9045,1,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,TAMBO DE MORA,100208,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,3200,3882,1941,0,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,ALTO LARAN,100209,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,4862,5715,2858,0,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,PUEBLO NUEVO,100210,132,132,0,1,134,134,0,0,0,0,0,0,0,0,0,1,0,134,0,0,0,134,32205,38992,19496,2,2021-06-08T13:48:00Z,95.0021
ICA,CHINCHA,SAN JUAN DE YANAC,100211,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,660,1050,525,0,2021-06-08T13:48:00Z,95.0021
ICA,NAZCA,NAZCA,100301,83,83,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,83,18478,24513,12257,0,2021-06-08T13:48:00Z,95.0021
ICA,NAZCA,CHANGUILLO,100302,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1511,2003,1002,0,2021-06-08T13:48:00Z,95.0021
ICA,NAZCA,EL INGENIO,100303,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,2102,2727,1364,0,2021-06-08T13:48:00Z,95.0021
ICA,NAZCA,MARCONA,100304,45,45,0,0,46,46,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,46,8861,13198,6599,1,2021-06-08T13:48:00Z,95.0021
ICA,NAZCA,VISTA ALEGRE,100305,51,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,11605,15078,7539,0,2021-06-08T13:48:00Z,95.0021
ICA,PISCO,PISCO,100401,173,173,2,0,176,176,0,0,0,1,0,0,0,0,0,0,0,176,0,0,0,176,40872,51317,25659,3,2021-06-08T13:48:00Z,95.0021
ICA,PISCO,HUANCANO,100402,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1194,1624,812,0,2021-06-08T13:48:00Z,95.0021
ICA,PISCO,HUMAY,100403,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,4046,4973,2487,0,2021-06-08T13:48:00Z,95.0021
ICA,PISCO,INDEPENDENCIA,100404,33,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,7912,9746,4873,0,2021-06-08T13:48:00Z,95.0021
ICA,PISCO,PARACAS,100405,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,3846,4698,2349,0,2021-06-08T13:48:00Z,95.0021
ICA,PISCO,SAN ANDRES,100406,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,9480,11990,5995,0,2021-06-08T13:48:00Z,95.0021
ICA,PISCO,SAN CLEMENTE,100407,55,55,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,55,13742,16440,8220,0,2021-06-08T13:48:00Z,95.0021
ICA,PISCO,TUPAC AMARU INCA,100408,39,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,39,9602,11595,5798,0,2021-06-08T13:48:00Z,95.0021
ICA,PALPA,PALPA,100501,22,22,1,0,23,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,4743,6266,3133,1,2021-06-08T13:48:00Z,95.0021
ICA,PALPA,LLIPATA,100502,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1100,1390,695,0,2021-06-08T13:48:00Z,95.0021
ICA,PALPA,RIO GRANDE,100503,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1881,2505,1253,0,2021-06-08T13:48:00Z,95.0021
ICA,PALPA,SANTA CRUZ,100504,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,902,1146,573,0,2021-06-08T13:48:00Z,95.0021
ICA,PALPA,TIBILLO,100505,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,249,384,192,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,HUANCAYO,110101,361,361,3,2,368,368,0,0,0,0,0,0,0,0,0,2,0,368,0,0,0,368,83837,107280,53640,7,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,CARHUACALLANGA,110103,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,193,321,161,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,COLCA,110104,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,671,994,497,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,CULLHUAS,110105,7,7,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,8,1492,1890,945,1,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,CHACAPAMPA,110106,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,561,875,438,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,CHICCHE,110107,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,508,836,418,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,CHILCA,110108,245,245,0,2,249,249,0,0,0,0,0,0,0,0,0,1,1,249,0,0,0,249,55958,72013,36007,4,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,CHONGOS ALTO,110109,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,821,1194,597,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,CHUPURO,110112,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1492,1989,995,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,EL TAMBO,110113,472,472,1,0,475,475,0,0,0,0,0,0,0,0,0,1,1,475,0,0,0,475,106170,135890,67945,3,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,HUACRAPUQUIO,110114,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,840,1170,585,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,HUALHUAS,110116,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2854,3784,1892,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,HUANCAN,110118,46,46,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,10677,13485,6743,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,HUASICANCHA,110119,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,423,648,324,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,HUAYUCACHI,110120,26,26,0,0,27,27,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,27,5866,7799,3900,1,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,INGENIO,110121,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1526,2064,1032,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,PARIAHUANCA,110122,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,0,0,0,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,PILCOMAYO,110123,57,57,0,1,58,58,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,12062,15182,7591,1,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,PUCARA,110124,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,3572,4646,2323,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,QUICHUAY,110125,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1106,1554,777,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,QUILCAS,110126,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2709,3553,1777,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,SAN AGUSTIN,110127,39,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,39,8924,11313,5657,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,110128,33,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,7283,9539,4770,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,110131,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,18,0,0,0,18,0,0,0,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,SAÑO,110132,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,3233,4110,2055,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,SAPALLANGA,110133,53,53,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,53,12180,15374,7687,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,SICAYA,110134,26,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,5822,7613,3807,0,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,VIQUES,110136,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1465,1965,983,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,CONCEPCION,110201,45,45,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,9924,12979,6490,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,ACO,110202,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1104,1495,748,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,ANDAMARCA,110203,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2137,3784,1892,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,COMAS,110204,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,3303,5105,2553,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,COCHAS,110205,5,5,0,0,6,6,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,6,841,1309,655,1,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,CHAMBARA,110206,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1703,2219,1110,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,HEROINAS TOLEDO,110207,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,776,1071,536,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,MANZANARES,110208,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1045,1340,670,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,MARISCAL CASTILLA,110209,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,934,1383,692,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,MATAHUASI,110210,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3180,4154,2077,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,MITO,110211,3,3,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,672,871,436,1,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,NUEVE DE JULIO,110212,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1138,1462,731,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,ORCOTUNA,110213,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2735,3574,1787,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,110214,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1274,1728,864,0,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,SAN JOSE DE QUERO,110215,15,15,1,0,17,17,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,17,2957,4308,2154,2,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,JAUJA,110301,47,47,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,10068,13312,6656,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,ACOLLA,110302,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,3924,5816,2908,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,APATA,110303,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,2922,3915,1958,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,ATAURA,110304,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,860,1131,566,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,CANCHAYLLO,110305,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,962,1249,625,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,EL MANTARO,110306,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1617,2132,1066,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,HUAMALI,110307,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1058,1435,718,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,HUARIPAMPA,110308,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,650,899,450,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,HUERTAS,110309,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1362,1784,892,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,JANJAILLO,110310,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,405,638,319,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,JULCAN,110311,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,628,831,416,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,LEONOR ORDOÑEZ,110312,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1028,1344,672,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,LLOCLLAPAMPA,110313,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,865,1147,574,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,MARCO,110314,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1022,1443,722,0,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,MASMA,110315,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1156,1632,816,0,2021-06-08T13:48:00Z,95.0021
